credit_id,client_id,amount,duration,status,collateral_type,collateral_value,collateral_ratio,name,age,job,city,is_legal,base_pd,lgd,reserves_for_bank
CR_1305,632,5000.0,6,Closed,Real Estate,4963.4,99.268,Client_632,54,Seller,Munich,True,0.06,0.2,60.0
CR_1306,861,1000.0,36,Active,Nothing,0.0,0.0,Client_861,41,Seller,Bratslaw,True,0.06,0.8,48.0
CR_1307,399,5000.0,36,Default,Car,5200.49,104.0098,Client_399,57,Sportsman,Baden-Baden,True,0.08,0.4,160.0
CR_1308,832,1000.0,12,Closed,Deposit,1103.94,110.39400000000002,Client_832,27,IT Specialist,Rottweil,True,0.02,0.2,4.0
CR_1309,873,1000.0,6,Default,Deposit,1165.87,116.587,Client_873,57,Student,Dunningen,True,0.25,0.2,50.0
CR_1310,386,50000.0,60,Default,Car,48998.99,97.99798,Client_386,67,Pensioner,Offenburg,True,0.08,0.4,1600.0
CR_1311,134,25000.0,6,Closed,Real Estate,33156.74,132.62696,Client_134,16,Director,Tuttlingen,False,0.012,0.2,60.00000000000001
CR_1312,264,500.0,12,Default,Nothing,0.0,0.0,Client_264,70,Manager,Baden-Baden,True,0.05,0.8,20.000000000000004
CR_1313,91,1000.0,12,Active,Deposit,1323.88,132.388,Client_91,37,IT Specialist,Vs,True,0.02,0.2,4.0
CR_1314,783,5000.0,60,Active,Real Estate,0.0,0.0,Client_783,29,Director,Bratslaw,True,0.01,0.2,10.0
CR_1315,258,50000.0,12,Active,Nothing,0.0,0.0,Client_258,64,Sportsman,Stuttgart,True,0.08,0.8,3200.0
CR_1316,920,25000.0,12,Default,Car,22482.04,89.92816,Client_920,57,Unemployed,Bratslaw,True,0.3,0.4,3000.0
CR_1317,225,5000.0,6,Closed,Real Estate,4990.44,99.8088,Client_225,51,Unemployed,Munich,True,0.3,0.2,300.0
CR_1318,214,50000.0,24,Default,Car,28887.82,57.77564,Client_214,27,Seller,Sulgen,True,0.06,0.4,1200.0
CR_1319,81,500.0,60,Active,Deposit,331.8,66.36,Client_81,22,Driver,Hardt,True,0.12,0.2,12.0
CR_1320,347,10000.0,36,Closed,Deposit,9517.54,95.1754,Client_347,69,Director,Baden-Baden,True,0.01,0.2,20.0
CR_1321,62,5000.0,24,Active,Car,7370.23,147.4046,Client_62,64,Sportsman,Tuttlingen,True,0.08,0.4,160.0
CR_1322,724,5000.0,36,Active,Real Estate,3770.23,75.4046,Client_724,49,Student,Vs,True,0.25,0.2,250.0
CR_1323,497,25000.0,12,Active,Real Estate,30926.46,123.70584,Client_497,44,Student,Sulgen,True,0.25,0.2,1250.0
CR_1324,115,1000.0,24,Closed,Car,936.59,93.659,Client_115,49,Teacher,Offenburg,True,0.02,0.4,8.0
CR_1325,976,50000.0,6,Closed,Real Estate,57204.78,114.40956,Client_976,68,Teacher,Vs,True,0.02,0.2,200.0
CR_1326,700,10000.0,6,Default,Deposit,10113.67,101.1367,Client_700,38,Manager,Rottweil,True,0.05,0.2,100.00000000000001
CR_1327,531,500.0,24,Closed,Car,662.87,132.57399999999998,Client_531,41,Unemployed,Frankfurt,True,0.3,0.4,60.0
CR_1328,147,50000.0,6,Default,Car,43267.71,86.53542,Client_147,42,Manager,Munich,True,0.05,0.4,1000.0000000000002
CR_1329,896,5000.0,36,Closed,Car,4954.46,99.0892,Client_896,18,IT Specialist,Bratslaw,True,0.02,0.4,40.0
CR_1330,565,50000.0,12,Closed,Real Estate,61387.44,122.77488,Client_565,29,Manager,Dunningen,True,0.05,0.2,500.0000000000001
CR_1331,894,25000.0,12,Default,Car,28560.16,114.24064,Client_894,50,Director,Munich,True,0.01,0.4,100.0
CR_1332,151,500.0,12,Closed,Nothing,0.0,0.0,Client_151,64,Driver,Sulgen,True,0.12,0.8,48.0
CR_1333,720,5000.0,24,Active,Real Estate,0.0,0.0,Client_720,43,Unemployed,Rottweil,True,0.3,0.2,300.0
CR_1334,908,10000.0,24,Default,Car,11577.35,115.7735,Client_908,63,Seller,Baden-Baden,True,0.06,0.4,240.0
CR_1335,825,25000.0,36,Closed,Nothing,0.0,0.0,Client_825,52,Pensioner,Frankfurt,True,0.08,0.8,1600.0
CR_1336,317,10000.0,60,Default,Car,12739.06,127.3906,Client_317,74,Security,Hardt,True,0.09,0.4,360.0
CR_1337,928,5000.0,60,Default,Deposit,0.0,0.0,Client_928,40,Student,Baden-Baden,True,0.25,0.2,250.0
CR_1338,875,500.0,6,Active,Car,376.07,75.214,Client_875,58,IT Specialist,Sulgen,True,0.02,0.4,4.0
CR_1339,161,500.0,36,Default,Car,348.5,69.69999999999999,Client_161,16,Sportsman,Berlin,False,0.096,0.4,19.200000000000003
CR_1340,158,5000.0,60,Closed,Nothing,0.0,0.0,Client_158,53,Student,Frankfurt,True,0.25,0.8,1000.0
CR_1341,560,10000.0,36,Closed,Real Estate,11283.58,112.8358,Client_560,27,Manager,Offenburg,True,0.05,0.2,100.00000000000001
CR_1342,416,500.0,60,Default,Nothing,0.0,0.0,Client_416,37,Pensioner,Dunningen,True,0.08,0.8,32.0
CR_1343,807,10000.0,6,Active,Nothing,0.0,0.0,Client_807,75,Student,Berlin,True,0.25,0.8,2000.0
CR_1344,676,5000.0,60,Default,Car,7432.2,148.644,Client_676,74,Pensioner,Schramberg,True,0.08,0.4,160.0
CR_1345,157,5000.0,24,Active,Car,0.0,0.0,Client_157,75,Director,Vs,True,0.01,0.4,20.0
CR_1346,989,5000.0,60,Active,Real Estate,4124.27,82.48540000000001,Client_989,53,Driver,Baden-Baden,True,0.12,0.2,120.0
CR_1347,945,1000.0,60,Default,Car,564.14,56.414,Client_945,49,Student,Frankfurt,True,0.25,0.4,100.0
CR_1348,272,10000.0,36,Closed,Nothing,0.0,0.0,Client_272,72,Police worker,Stuttgart,True,0.04,0.8,320.0
CR_1349,193,5000.0,36,Default,Real Estate,6089.36,121.78719999999998,Client_193,55,Police worker,Schramberg,True,0.04,0.2,40.0
CR_1350,29,50000.0,60,Closed,Deposit,72227.35,144.4547,Client_29,32,IT Specialist,Offenburg,True,0.02,0.2,200.0
CR_1351,124,5000.0,24,Active,Nothing,0.0,0.0,Client_124,48,Sportsman,Baden-Baden,True,0.08,0.8,320.0
CR_1352,73,10000.0,6,Closed,Deposit,10815.43,108.1543,Client_73,36,Brewer,Baden-Baden,True,0.04,0.2,80.0
CR_1353,823,5000.0,60,Closed,Nothing,0.0,0.0,Client_823,43,Unemployed,Frankfurt,True,0.3,0.8,1200.0
CR_1354,301,500.0,12,Active,Nothing,0.0,0.0,Client_301,69,Sportsman,Rottweil,True,0.08,0.8,32.0
CR_1355,883,500.0,24,Closed,Deposit,743.69,148.73800000000003,Client_883,69,Sportsman,Stuttgart,True,0.08,0.2,8.0
CR_1356,446,5000.0,36,Closed,Car,0.0,0.0,Client_446,16,Brewer,Tuttlingen,False,0.048,0.4,96.00000000000001
CR_1357,375,500.0,12,Closed,Nothing,0.0,0.0,Client_375,47,IT Specialist,Offenburg,True,0.02,0.8,8.0
CR_1358,336,25000.0,6,Active,Deposit,30585.32,122.34128,Client_336,63,Brewer,Vs,True,0.04,0.2,200.0
CR_1359,371,25000.0,60,Default,Real Estate,20862.79,83.45116,Client_371,61,Police worker,Frankfurt,True,0.04,0.2,200.0
CR_1360,253,5000.0,24,Default,Deposit,0.0,0.0,Client_253,22,Sportsman,Frankfurt,True,0.08,0.2,80.0
CR_1361,170,500.0,24,Default,Real Estate,491.46,98.292,Client_170,71,Brewer,Sulgen,True,0.04,0.2,4.0
CR_1362,30,5000.0,12,Active,Deposit,0.0,0.0,Client_30,50,Unemployed,Tuttlingen,True,0.3,0.2,300.0
CR_1363,138,5000.0,6,Default,Deposit,5322.11,106.4422,Client_138,37,Driver,Offenburg,True,0.12,0.2,120.0
CR_1364,890,1000.0,60,Default,Nothing,0.0,0.0,Client_890,75,Engineer,Schramberg,True,0.03,0.8,24.0
CR_1365,742,5000.0,6,Default,Deposit,5073.48,101.4696,Client_742,43,Seller,Sulgen,True,0.06,0.2,60.0
CR_1366,247,25000.0,60,Closed,Nothing,0.0,0.0,Client_247,68,Security,Sulgen,True,0.09,0.8,1799.9999999999998
CR_1367,896,5000.0,12,Active,Nothing,0.0,0.0,Client_896,18,IT Specialist,Bratslaw,True,0.02,0.8,80.0
CR_1368,935,50000.0,24,Active,Nothing,0.0,0.0,Client_935,27,Pensioner,Dunningen,True,0.08,0.8,3200.0
CR_1369,246,25000.0,12,Closed,Car,21486.29,85.94516,Client_246,28,Sportsman,Dunningen,True,0.08,0.4,800.0
CR_1370,745,1000.0,6,Closed,Deposit,1177.12,117.712,Client_745,26,Director,Hardt,True,0.01,0.2,2.0
CR_1371,419,10000.0,6,Active,Car,10420.55,104.2055,Client_419,60,Manager,Offenburg,True,0.05,0.4,200.00000000000003
CR_1372,370,50000.0,24,Default,Real Estate,53147.03,106.29406,Client_370,34,Student,Frankfurt,True,0.25,0.2,2500.0
CR_1373,168,25000.0,60,Active,Real Estate,33347.94,133.39176,Client_168,54,Manager,Bratslaw,True,0.05,0.2,250.00000000000006
CR_1374,828,50000.0,36,Closed,Real Estate,64937.25,129.8745,Client_828,53,Sportsman,Frankfurt,True,0.08,0.2,800.0
CR_1375,620,500.0,12,Default,Car,726.32,145.264,Client_620,21,Director,Rottweil,True,0.01,0.4,2.0
CR_1376,885,50000.0,12,Closed,Deposit,30273.18,60.54636,Client_885,19,Pensioner,Berlin,True,0.08,0.2,800.0
CR_1377,924,50000.0,24,Closed,Car,46042.05,92.0841,Client_924,74,Manager,Tuttlingen,True,0.05,0.4,1000.0000000000002
CR_1378,142,5000.0,60,Closed,Deposit,7481.92,149.6384,Client_142,46,Teacher,Dunningen,True,0.02,0.2,20.0
CR_1379,546,1000.0,24,Default,Nothing,0.0,0.0,Client_546,56,Manager,Baden-Baden,True,0.05,0.8,40.00000000000001
CR_1380,407,500.0,36,Active,Car,318.15,63.63,Client_407,21,Police worker,Bratslaw,True,0.04,0.4,8.0
CR_1381,606,500.0,36,Closed,Nothing,0.0,0.0,Client_606,58,Seller,Offenburg,True,0.06,0.8,24.0
CR_1382,46,1000.0,24,Default,Deposit,1326.08,132.608,Client_46,30,Teacher,Dunningen,True,0.02,0.2,4.0
CR_1383,768,5000.0,24,Closed,Deposit,2707.23,54.1446,Client_768,44,Driver,Hamburg,True,0.12,0.2,120.0
CR_1384,847,5000.0,60,Default,Deposit,5879.09,117.5818,Client_847,23,Teacher,Hardt,True,0.02,0.2,20.0
CR_1385,545,5000.0,6,Closed,Car,2950.46,59.00920000000001,Client_545,59,Driver,Dunningen,True,0.12,0.4,240.0
CR_1386,168,25000.0,24,Closed,Car,31400.88,125.60352000000002,Client_168,54,Manager,Bratslaw,True,0.05,0.4,500.0000000000001
CR_1387,823,25000.0,60,Default,Deposit,35337.97,141.35188,Client_823,43,Unemployed,Frankfurt,True,0.3,0.2,1500.0
CR_1388,511,25000.0,60,Active,Car,27689.51,110.75804,Client_511,46,Director,Munich,True,0.01,0.4,100.0
CR_1389,602,1000.0,36,Active,Real Estate,1182.62,118.26199999999996,Client_602,26,Police worker,Frankfurt,True,0.04,0.2,8.0
CR_1390,955,10000.0,6,Default,Deposit,9740.89,97.4089,Client_955,54,Student,Hamburg,True,0.25,0.2,500.0
CR_1391,721,10000.0,6,Closed,Car,9781.89,97.8189,Client_721,17,Student,Sulgen,False,0.3,0.4,1200.0
CR_1392,829,5000.0,36,Default,Real Estate,7397.69,147.9538,Client_829,56,IT Specialist,Bratslaw,True,0.02,0.2,20.0
CR_1393,494,500.0,24,Default,Deposit,413.3,82.66,Client_494,20,IT Specialist,Sulgen,True,0.02,0.2,2.0
CR_1394,613,5000.0,6,Default,Nothing,0.0,0.0,Client_613,47,Director,Tuttlingen,True,0.01,0.8,40.0
CR_1395,918,1000.0,24,Active,Deposit,1285.0,128.5,Client_918,47,IT Specialist,Hardt,True,0.02,0.2,4.0
CR_1396,579,25000.0,60,Default,Deposit,26782.81,107.13124,Client_579,56,Engineer,Hamburg,True,0.03,0.2,150.0
CR_1397,21,5000.0,6,Active,Nothing,0.0,0.0,Client_21,65,Driver,Tuttlingen,True,0.12,0.8,480.0
CR_1398,834,50000.0,24,Active,Real Estate,25589.0,51.178,Client_834,49,Pensioner,Rottweil,True,0.08,0.2,800.0
CR_1399,336,1000.0,60,Active,Car,1195.13,119.513,Client_336,63,Brewer,Vs,True,0.04,0.4,16.0
CR_1400,442,5000.0,36,Default,Car,0.0,0.0,Client_442,58,Engineer,Baden-Baden,True,0.03,0.4,60.0
CR_1401,849,25000.0,36,Active,Real Estate,17536.21,70.14484,Client_849,44,Brewer,Rottweil,True,0.04,0.2,200.0
CR_1402,927,5000.0,6,Active,Car,0.0,0.0,Client_927,20,Engineer,Sulgen,True,0.03,0.4,60.0
CR_1403,652,5000.0,12,Active,Nothing,0.0,0.0,Client_652,59,Seller,Offenburg,True,0.06,0.8,240.0
CR_1404,379,10000.0,24,Active,Real Estate,5109.44,51.09439999999999,Client_379,25,Security,Frankfurt,True,0.09,0.2,180.0
CR_1405,96,50000.0,36,Default,Nothing,0.0,0.0,Client_96,31,Driver,Vs,True,0.12,0.8,4800.0
CR_1406,677,5000.0,60,Active,Deposit,3247.49,64.9498,Client_677,30,Director,Rottweil,True,0.01,0.2,10.0
CR_1407,609,25000.0,60,Default,Nothing,0.0,0.0,Client_609,35,Pensioner,Dunningen,True,0.08,0.8,1600.0
CR_1408,516,1000.0,6,Default,Real Estate,766.06,76.606,Client_516,68,Pensioner,Berlin,True,0.08,0.2,16.0
CR_1409,139,5000.0,24,Closed,Deposit,0.0,0.0,Client_139,34,IT Specialist,Hardt,True,0.02,0.2,20.0
CR_1410,188,5000.0,36,Closed,Nothing,0.0,0.0,Client_188,41,IT Specialist,Hardt,True,0.02,0.8,80.0
CR_1411,29,25000.0,60,Default,Real Estate,31470.32,125.88128,Client_29,32,IT Specialist,Offenburg,True,0.02,0.2,100.0
CR_1412,890,500.0,60,Closed,Nothing,0.0,0.0,Client_890,75,Engineer,Schramberg,True,0.03,0.8,12.0
CR_1413,56,1000.0,36,Closed,Real Estate,1043.82,104.382,Client_56,54,Director,Frankfurt,True,0.01,0.2,2.0
CR_1414,610,50000.0,6,Closed,Nothing,0.0,0.0,Client_610,67,Security,Frankfurt,True,0.09,0.8,3599.9999999999995
CR_1415,977,5000.0,6,Active,Nothing,0.0,0.0,Client_977,65,IT Specialist,Sulgen,True,0.02,0.8,80.0
CR_1416,662,5000.0,12,Default,Real Estate,0.0,0.0,Client_662,62,Security,Vs,True,0.09,0.2,90.0
CR_1417,934,25000.0,12,Active,Nothing,0.0,0.0,Client_934,50,Director,Munich,True,0.01,0.8,200.0
CR_1418,631,10000.0,12,Default,Car,13804.37,138.0437,Client_631,41,Director,Dunningen,True,0.01,0.4,40.0
CR_1419,756,10000.0,24,Active,Real Estate,7853.74,78.5374,Client_756,67,Brewer,Offenburg,True,0.04,0.2,80.0
CR_1420,28,5000.0,24,Default,Deposit,4363.22,87.26440000000001,Client_28,59,Brewer,Rottweil,True,0.04,0.2,40.0
CR_1421,536,5000.0,36,Active,Car,6507.65,130.153,Client_536,46,Police worker,Sulgen,True,0.04,0.4,80.0
CR_1422,821,5000.0,36,Default,Nothing,0.0,0.0,Client_821,34,Police worker,Berlin,True,0.04,0.8,160.0
CR_1423,743,25000.0,6,Closed,Real Estate,17437.8,69.7512,Client_743,36,Seller,Frankfurt,True,0.06,0.2,300.0
CR_1424,742,25000.0,24,Active,Real Estate,13852.36,55.40944,Client_742,43,Seller,Sulgen,True,0.06,0.2,300.0
CR_1425,382,25000.0,36,Closed,Nothing,0.0,0.0,Client_382,71,Seller,Hamburg,True,0.06,0.8,1200.0
CR_1426,631,25000.0,12,Closed,Car,32670.5,130.68200000000002,Client_631,41,Director,Dunningen,True,0.01,0.4,100.0
CR_1427,371,5000.0,60,Default,Car,0.0,0.0,Client_371,61,Police worker,Frankfurt,True,0.04,0.4,80.0
CR_1428,387,5000.0,6,Default,Nothing,0.0,0.0,Client_387,61,Police worker,Frankfurt,True,0.04,0.8,160.0
CR_1429,618,25000.0,6,Default,Real Estate,23462.23,93.84892,Client_618,42,Brewer,Frankfurt,True,0.04,0.2,200.0
CR_1430,296,1000.0,24,Active,Deposit,1275.0,127.5,Client_296,32,Seller,Munich,True,0.06,0.2,12.0
CR_1431,449,50000.0,6,Closed,Nothing,0.0,0.0,Client_449,34,Driver,Rottweil,True,0.12,0.8,4800.0
CR_1432,893,5000.0,6,Active,Deposit,0.0,0.0,Client_893,39,Sportsman,Stuttgart,True,0.08,0.2,80.0
CR_1433,188,1000.0,12,Default,Deposit,600.34,60.034,Client_188,41,IT Specialist,Hardt,True,0.02,0.2,4.0
CR_1434,168,1000.0,24,Closed,Deposit,524.6,52.46000000000001,Client_168,54,Manager,Bratslaw,True,0.05,0.2,10.000000000000002
CR_1435,280,25000.0,24,Default,Nothing,0.0,0.0,Client_280,44,Unemployed,Frankfurt,True,0.3,0.8,6000.0
CR_1436,941,5000.0,36,Default,Deposit,6657.9,133.158,Client_941,36,Student,Tuttlingen,True,0.25,0.2,250.0
CR_1437,583,50000.0,60,Active,Car,58669.65,117.3393,Client_583,63,IT Specialist,Offenburg,True,0.02,0.4,400.0
CR_1438,409,25000.0,36,Closed,Real Estate,23876.31,95.50524,Client_409,18,Brewer,Hamburg,True,0.04,0.2,200.0
CR_1439,461,5000.0,6,Default,Deposit,0.0,0.0,Client_461,23,Manager,Schramberg,True,0.05,0.2,50.00000000000001
CR_1440,615,5000.0,36,Active,Real Estate,0.0,0.0,Client_615,36,Police worker,Rottweil,True,0.04,0.2,40.0
CR_1441,86,5000.0,6,Closed,Deposit,0.0,0.0,Client_86,28,Manager,Dunningen,True,0.05,0.2,50.00000000000001
CR_1442,213,5000.0,12,Active,Car,5769.89,115.39780000000002,Client_213,58,Brewer,Dunningen,True,0.04,0.4,80.0
CR_1443,84,500.0,60,Active,Deposit,534.36,106.872,Client_84,59,Sportsman,Dunningen,True,0.08,0.2,8.0
CR_1444,711,5000.0,60,Default,Nothing,0.0,0.0,Client_711,69,Student,Hardt,True,0.25,0.8,1000.0
CR_1445,508,50000.0,36,Active,Deposit,50133.95,100.26789999999998,Client_508,54,Police worker,Bratslaw,True,0.04,0.2,400.0
CR_1446,28,25000.0,6,Default,Real Estate,34636.46,138.54584,Client_28,59,Brewer,Rottweil,True,0.04,0.2,200.0
CR_1447,387,500.0,60,Default,Real Estate,553.15,110.63,Client_387,61,Police worker,Frankfurt,True,0.04,0.2,4.0
CR_1448,201,10000.0,60,Active,Nothing,0.0,0.0,Client_201,52,Manager,Bratslaw,True,0.05,0.8,400.00000000000006
CR_1449,60,5000.0,6,Default,Car,2875.26,57.5052,Client_60,69,Director,Tuttlingen,True,0.01,0.4,20.0
CR_1450,18,25000.0,36,Closed,Car,22157.67,88.63068,Client_18,68,Teacher,Stuttgart,True,0.02,0.4,200.0
CR_1451,981,25000.0,60,Active,Nothing,0.0,0.0,Client_981,53,Police worker,Bratslaw,True,0.04,0.8,800.0
CR_1452,169,500.0,36,Active,Nothing,0.0,0.0,Client_169,61,Manager,Munich,True,0.05,0.8,20.000000000000004
CR_1453,12,50000.0,60,Active,Real Estate,56025.62,112.05124,Client_12,30,Security,Frankfurt,True,0.09,0.2,899.9999999999999
CR_1454,359,500.0,12,Active,Nothing,0.0,0.0,Client_359,69,Pensioner,Berlin,True,0.08,0.8,32.0
CR_1455,882,50000.0,12,Default,Real Estate,37709.83,75.41966,Client_882,66,Pensioner,Baden-Baden,True,0.08,0.2,800.0
CR_1456,287,5000.0,36,Closed,Car,4909.95,98.199,Client_287,44,Teacher,Frankfurt,True,0.02,0.4,40.0
CR_1457,653,50000.0,6,Active,Car,35019.31,70.03862,Client_653,69,Unemployed,Baden-Baden,True,0.3,0.4,6000.0
CR_1458,527,500.0,36,Closed,Car,558.96,111.792,Client_527,25,Student,Frankfurt,True,0.25,0.4,50.0
CR_1459,379,1000.0,12,Closed,Car,955.09,95.509,Client_379,25,Security,Frankfurt,True,0.09,0.4,36.0
CR_1460,724,10000.0,12,Closed,Real Estate,11168.96,111.68959999999998,Client_724,49,Student,Vs,True,0.25,0.2,500.0
CR_1461,305,10000.0,24,Closed,Real Estate,12564.8,125.64799999999998,Client_305,54,Sportsman,Munich,True,0.08,0.2,160.0
CR_1462,155,5000.0,12,Active,Deposit,0.0,0.0,Client_155,51,Manager,Baden-Baden,True,0.05,0.2,50.00000000000001
CR_1463,87,1000.0,12,Closed,Nothing,0.0,0.0,Client_87,58,Police worker,Sulgen,True,0.04,0.8,32.0
CR_1464,217,1000.0,24,Closed,Car,854.65,85.465,Client_217,25,Sportsman,Dunningen,True,0.08,0.4,32.0
CR_1465,812,1000.0,12,Closed,Deposit,574.85,57.485,Client_812,59,Pensioner,Dunningen,True,0.08,0.2,16.0
CR_1466,622,10000.0,60,Closed,Nothing,0.0,0.0,Client_622,59,Manager,Baden-Baden,True,0.05,0.8,400.00000000000006
CR_1467,254,1000.0,6,Default,Deposit,1491.84,149.18399999999997,Client_254,58,Manager,Sulgen,True,0.05,0.2,10.000000000000002
CR_1468,211,5000.0,36,Closed,Nothing,0.0,0.0,Client_211,31,Police worker,Frankfurt,True,0.04,0.8,160.0
CR_1469,71,25000.0,36,Active,Deposit,16574.53,66.29812,Client_71,32,Sportsman,Schramberg,True,0.08,0.2,400.0
CR_1470,111,50000.0,24,Closed,Nothing,0.0,0.0,Client_111,66,Police worker,Sulgen,True,0.04,0.8,1600.0
CR_1471,383,1000.0,12,Default,Real Estate,1100.33,110.033,Client_383,49,Seller,Munich,True,0.06,0.2,12.0
CR_1472,780,1000.0,6,Active,Real Estate,1340.06,134.006,Client_780,72,Brewer,Frankfurt,True,0.04,0.2,8.0
CR_1473,330,5000.0,6,Closed,Deposit,0.0,0.0,Client_330,50,Sportsman,Dunningen,True,0.08,0.2,80.0
CR_1474,617,10000.0,6,Closed,Deposit,10846.02,108.4602,Client_617,50,Student,Rottweil,True,0.25,0.2,500.0
CR_1475,554,10000.0,36,Active,Real Estate,9263.09,92.6309,Client_554,17,Pensioner,Dunningen,False,0.096,0.2,192.00000000000003
CR_1476,728,5000.0,12,Active,Car,2919.21,58.3842,Client_728,51,Engineer,Hamburg,True,0.03,0.4,60.0
CR_1477,91,10000.0,36,Closed,Nothing,0.0,0.0,Client_91,37,IT Specialist,Vs,True,0.02,0.8,160.0
CR_1478,209,25000.0,24,Closed,Car,20022.88,80.09152,Client_209,38,Sportsman,Munich,True,0.08,0.4,800.0
CR_1479,561,1000.0,36,Active,Real Estate,1003.94,100.394,Client_561,16,Student,Munich,False,0.3,0.2,60.0
CR_1480,256,5000.0,12,Default,Deposit,0.0,0.0,Client_256,67,Driver,Hardt,True,0.12,0.2,120.0
CR_1481,589,5000.0,6,Active,Deposit,3452.13,69.0426,Client_589,30,Brewer,Dunningen,True,0.04,0.2,40.0
CR_1482,510,50000.0,24,Default,Deposit,36135.36,72.27072,Client_510,48,Manager,Dunningen,True,0.05,0.2,500.0000000000001
CR_1483,558,25000.0,36,Closed,Real Estate,28075.66,112.30264,Client_558,45,Police worker,Stuttgart,True,0.04,0.2,200.0
CR_1484,639,10000.0,60,Active,Nothing,0.0,0.0,Client_639,69,Unemployed,Frankfurt,True,0.3,0.8,2400.0
CR_1485,784,5000.0,60,Default,Deposit,0.0,0.0,Client_784,27,Unemployed,Hamburg,True,0.3,0.2,300.0
CR_1486,472,5000.0,24,Active,Nothing,0.0,0.0,Client_472,24,Pensioner,Bratslaw,True,0.08,0.8,320.0
CR_1487,574,1000.0,24,Default,Deposit,795.58,79.558,Client_574,58,Sportsman,Tuttlingen,True,0.08,0.2,16.0
CR_1488,593,1000.0,36,Closed,Deposit,732.8,73.28,Client_593,73,Director,Stuttgart,True,0.01,0.2,2.0
CR_1489,374,1000.0,6,Closed,Nothing,0.0,0.0,Client_374,65,Driver,Frankfurt,True,0.12,0.8,96.0
CR_1490,908,5000.0,12,Default,Real Estate,0.0,0.0,Client_908,63,Seller,Baden-Baden,True,0.06,0.2,60.0
CR_1491,588,500.0,24,Closed,Car,503.62,100.724,Client_588,41,Director,Hamburg,True,0.01,0.4,2.0
CR_1492,363,50000.0,60,Closed,Car,49619.96,99.23992,Client_363,73,Pensioner,Schramberg,True,0.08,0.4,1600.0
CR_1493,455,10000.0,24,Default,Real Estate,13795.71,137.9571,Client_455,34,Director,Stuttgart,True,0.01,0.2,20.0
CR_1494,405,500.0,24,Closed,Car,423.33,84.666,Client_405,56,Unemployed,Vs,True,0.3,0.4,60.0
CR_1495,392,10000.0,36,Default,Nothing,0.0,0.0,Client_392,41,Manager,Offenburg,True,0.05,0.8,400.00000000000006
CR_1496,64,5000.0,60,Closed,Deposit,0.0,0.0,Client_64,70,Brewer,Offenburg,True,0.04,0.2,40.0
CR_1497,925,10000.0,60,Active,Car,7919.92,79.1992,Client_925,61,Unemployed,Hardt,True,0.3,0.4,1200.0
CR_1498,585,5000.0,36,Default,Real Estate,6614.67,132.29340000000002,Client_585,39,Brewer,Offenburg,True,0.04,0.2,40.0
CR_1499,887,25000.0,12,Default,Nothing,0.0,0.0,Client_887,21,Director,Frankfurt,True,0.01,0.8,200.0
CR_1500,47,5000.0,60,Default,Deposit,0.0,0.0,Client_47,45,Unemployed,Frankfurt,True,0.3,0.2,300.0
